EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,EQUIORIENTE LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,Seguros,60131,0,60131,,60430,0,120561,40912,0,161473,,41386,0,202859,,41860,0,244719,,41860,0,286579,41860,0,328439,,41860,0,370299,,41860,0,412159,,41860,0,454019,,41860,0,495879,,41860,0,537739,
523095,Otros,60131,0,60131,,60430,0,120561,40912,0,161473,,41386,0,202859,,41860,0,244719,,41860,0,286579,41860,0,328439,,41860,0,370299,,41860,0,412159,,41860,0,454019,,41860,0,495879,,41860,0,537739,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,servicios ,0,0,,,0,0,,0,0,,,2150,0,2150,,51005,0,53155,,35560,,88715,51005,,139720,,51005,,190725,,51005,,241730,,51005,,292735,,51005,,343740,,51005,,394745,
5235,inmuebles,0,0,,,0,0,,0,0,,,2150,0,2150,,51005,0,53155,,35560,,88715,51005,,139720,,51005,,190725,,51005,,241730,,51005,,292735,,51005,,343740,,51005,,394745,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,Mantenimiento y reparaciones,0,0,,,,0,,0,0,,,,0,,,0,0,,,0,0,,,0,,,3046433,0,3046433,,,0,3046433,,,0,3046433,,,0,3046433,,,0,3046433,
524510,Construcciones y edificaciones,0,0,,,0,0,,0,0,,,0,0,,,0,0,,,0,0,,0,0,,,3046433,0,3046433,,0,0,3046433,,0,0,3046433,,0,0,3046433,,0,0,3046433,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,ADECUACIONES E INSTALACIONES,,,,,1400000,,1400000,,,1400000,,1200000,,2600000,,,,2600000,,,,2600000,,,2600000,,,,2600000,,,,2600000,,,,2600000,,,,2600000,,,,2600000,
525015,Reparaciones locativas,,,,,1400000,,1400000,,,1400000,,1200000,,2600000,,,,2600000,,,,2600000,,,2600000,,,,2600000,,,,2600000,,,,2600000,,,,2600000,,,,2600000,
,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,DIVERSOS ,147920,,147920,,147920,,295840,99920,,395760,,101512,,497272,,103104,,600376,,103104,,703480,103104,,806584,,103104,,909688,,103104,,1012792,,103104,,1115896,,103104,,1219000,,103104,,1322104,
529510,Comisiones inmobiliaria,147920,,147920,,147920,,295840,99920,,395760,,101512,,497272,,103104,,600376,,103104,,703480,103104,,806584,,103104,,909688,,103104,,1012792,,103104,,1115896,,103104,,1219000,,103104,,1322104,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,No operacionales,76523,0,76523,,118266,0,194789,121812,0,316601,,112546,0,429147,,274434,0,703581,,88069,0,791650,90874,0,882524,,107217,0,989741,,143322,0,1133063,,139192,0,1272255,,110294,0,1382549,,102475,0,1485024,
5305,Financieros,76523,0,76523,,118266,0,194789,121790,0,316579,,112546,0,429125,,274434,0,703559,,87970,0,791529,90674,0,882203,,106752,0,988955,,143077,0,1132032,,138618,0,1270650,,110294,0,1380944,,101985,0,1482929,
530505,Gastos bancarios,6800,0,6800,,6800,0,13600,6800,0,20400,,6800,0,27200,,6800,0,34000,,6800,0,40800,0,0,40800,,0,0,40800,,12467,0,53267,,6800,0,60067,,6800,0,66867,,6800,0,73667,
530515,Comisiones,61999,0,61999,,79970,0,141969,81920,0,223889,,77600,0,301489,,98850,0,400339,,63950,0,464289,70470,0,534759,,76730,0,611489,,95500,0,706989,,104390,0,811379,,76050,0,887429,,67950,0,955379,
530525,4 X MIL,7724,0,7724,,31351,0,39075,33070,0,72145,,28146,0,100291,,61784,0,162075,,17220,0,179295,17604,0,196899,,30022,0,226921,,35110,0,262031,,25628,0,287659,,26644,0,314303,,24235,0,338538,
530535,Descuentos comerciales condicionados,0,0,,,145,0,145,0,0,145,,0,0,145,,5000,0,5145,,,0,5145,0,0,5145,,0,0,5145,,0,0,5145,,,0,5145,,0,0,5145,,0,0,5145,
530540,otros ,0,0,,,0,0,,0,0,,,0,0,,,102000,0,102000,,0,0,102000,2600,0,104600,,0,0,104600,,0,0,104600,,1800,0,106400,,800,0,107200,,3000,0,110200,
5315,Gastos extraordinarios,0,0,,,0,0,,22,0,22,,,0,22,,,0,22,,99,0,121,200,0,321,,465,0,786,,245,0,1031,,574,0,1605,,0,0,1605,,490,0,2095,
531520,Impuestos asumidos,0,0,,,0,0,,22,0,22,,0,0,22,,,0,22,,99,0,121,200,0,321,,465,0,786,,245,0,1031,,574,0,1605,,0,0,1605,,490,0,2095,
531525,Industria y comercio ,,,,,0,0,0,0,0,0,,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Ingresos :,,15080037,15080037,,0,13559340,28639377,0,12451739,41091116,,,16172397,57263513,,,13539222,70802735,,0,10214483,81017218,0,7723804,88741022,,0,10099562,98840584,,0,8971745,107812329,,0,9132517,116944846,,0,14339766,131284612,,0,15672122,146956734,
,TOTAL INGRESOS OPERATIVOS(RESTANDO ARRIENDOS),,13231037,13231037,,,11710340,24941377,,11202739,36144116,,,14903497,51047613,,,12250422,63298035,,,8925683,72223718,,6435004,78658722,,,8810762,87469484,,,7682945,95152429,,,7843717,102996146,,,13050966,116047112,,,14383322,130430434,
,Total Egresos :,8192569,0,8192569,,8084721,0,16277290,8025783,0,24303073,,11161681,0,35464754,,10164486,0,45629240,,8433671,0,54062911,8752682,0,62815593,,10250005,0,73065598,,12341540.75,0,85407138.75,,13788360.75,0,99195499.5,,12146150.75,0,111341650.25,,9554095.75,0,120895746,
,UTILIDADES ACUMULADAS,8192569,13231037,5038468,,8084721,11710340,8664087,8025783,11202739,11841043,,11161681,14903497,15582859,UTILIDAD ACUMULADA DEL CUATRIMESTRE,10164486,12250422,17668795,,8433671,8925683,18160807,8752682,6435004,15843129,,10250005,8810762,14403886,UTILIDAD ACUMULADA DEL CUATRIMESTRE,12341540.75,7682945,9745290.25,,13788360.75,7843717,3800646.5,,12146150.75,13050966,4705461.75,,9554095.75,14383322,9534688,UTILIDAD ACUMULADA DEL CUATRIMESTRE
,UTILIDAD MENSUAL ,ENERO,ENERO,5038468,,FEBRERO ,FEBRERO ,3625619,MARZO ,MARZO ,3176956,,ABRIL ,ABRIL ,3741816,,MAYO ,MAYO ,2085936,,JUNIO ,JUNIO ,492012,JULIO ,JULIO ,-2317678,,AGOSTO,AGOSTO,-1439243,,SEPTIEMBRE,SEPTIEMBRE,-4658595.75,,OCTUBRE,OCTUBRE,-5944643.75,,NOVIEMBRE,NOVIEMBRE,904815.25,,DICIEMBRE,DICIEMBRE,4829226.25,
